petkopetkov/Qwen2.5-0.5B-song-lyrics-generation,0
petkopetkov/SmolLM2-135M-song-lyrics-generation,0
petkopetkov/SmolLM2-135M-Instruct-song-lyrics-generation,0
petkopetkov/SmolLM2-360M-song-lyrics-generation,0
petkopetkov/SmolLM2-360M-Instruct-song-lyrics-generation,0
